42911.0,csj,插屏视频,插屏-plaque,ads1000,,抢红包极速提醒-plaquevideo-1000,标准,否,1000.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads800,,抢红包极速提醒-plaquevideo-800,标准,否,800.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads600,,抢红包极速提醒-plaquevideo-600,标准,否,600.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads400,,抢红包极速提醒-plaquevideo-400,标准,否,400.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads350,,抢红包极速提醒-plaquevideo-350,标准,否,350.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads300,,抢红包极速提醒-plaquevideo-300,标准,否,300.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads250,,抢红包极速提醒-plaquevideo-250,标准,否,250.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads200,,抢红包极速提醒-plaquevideo-200,标准,否,200.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads150,,抢红包极速提醒-plaquevideo-150,标准,否,150.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads100,,抢红包极速提醒-plaquevideo-100,标准,否,100.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads75,,抢红包极速提醒-plaquevideo-75,标准,否,75.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads50,,抢红包极速提醒-plaquevideo-50,标准,否,50.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,ads25,,抢红包极速提醒-plaquevideo-ad25,标准,否,25.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbase,,抢红包极速提醒-plaquevideo-adbase,标准,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbidv50,,抢红包极速提醒-plaquevideo-adbidding50v,客户端竞价,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbidv,,抢红包极速提醒-plaquevideo-adbiddingv,客户端竞价,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,3.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,视频,视频-video,adsnew2000,,抢红包极速提醒-rwvideo-new-2000,标准,否,2000.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew1500,,抢红包极速提醒-rwvideo-new-1500,标准,否,1500.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew1000,,抢红包极速提醒-rwvideo-new-1000,标准,否,1000.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew800,,抢红包极速提醒-rwvideo-new-800,标准,否,800.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew600,,抢红包极速提醒-rwvideo-new-600,标准,否,600.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew400,,抢红包极速提醒-rwvideo-new-400,标准,否,400.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew350,,抢红包极速提醒-rwvideo-new-350,标准,否,350.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew300,,抢红包极速提醒-rwvideo-new-300,标准,否,300.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew250,,抢红包极速提醒-rwvideo-new-250,标准,否,250.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew200,,抢红包极速提醒-rwvideo-new-200,标准,否,200.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew150,,抢红包极速提醒-rwvideo-new-150,标准,否,150.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew100,,抢红包极速提醒-rwvideo-new-100,标准,否,100.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew75,,抢红包极速提醒-rwvideo-new-75,标准,否,75.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew50,,抢红包极速提醒-rwvideo-new-50,标准,否,50.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew25,,抢红包极速提醒-rwvideo-new-ad25,标准,否,25.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnewbase,,抢红包极速提醒-rwvideo-new-adbase,标准,否,,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnewbid100,,抢红包极速提醒-rwvideo-new-adbidding100,客户端竞价,否,,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnewbid50,,抢红包极速提醒-rwvideo-new-adbidding50,客户端竞价,否,,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnewbid,,抢红包极速提醒-rwvideo-new-adbidding,客户端竞价,否,,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,插屏视频,插屏-plaque,adsbp500,,抢红包极速提醒-半屏插屏-500,标准,否,500.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp350,,抢红包极速提醒-半屏插屏-350,标准,否,350.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp400,,抢红包极速提醒-半屏插屏-400,标准,否,400.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp300,,抢红包极速提醒-半屏插屏-300,标准,否,300.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp250,,抢红包极速提醒-半屏插屏-250,标准,否,250.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp200,,抢红包极速提醒-半屏插屏-200,标准,否,200.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp150,,抢红包极速提醒-半屏插屏-100,标准,否,150.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp100,,抢红包极速提醒-半屏插屏-100,标准,否,100.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp50,,抢红包极速提醒-半屏插屏-50,标准,否,50.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp25,,抢红包极速提醒-半屏插屏-25,标准,否,25.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbpbase,,抢红包极速提醒-半屏插屏-base,标准,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbpbid,,抢红包极速提醒-半屏插屏-adbidding,客户端竞价,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbpbid50,,抢红包极速提醒-半屏插屏-adbidding50,客户端竞价,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,信息流自渲染,插屏-plaque,ads500,,抢红包极速提醒-msg插屏-ad500,标准,否,500.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads350,,抢红包极速提醒-msg插屏-ad350,标准,否,350.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads400,,抢红包极速提醒-msg插屏-ad400,标准,否,400.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads300,,抢红包极速提醒-msg插屏-ad300,标准,否,300.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads250,,抢红包极速提醒-msg插屏-ad250,标准,否,250.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads200,,抢红包极速提醒-msg插屏-ad200,标准,否,200.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads150,,抢红包极速提醒-msg插屏-ad150,标准,否,150.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads100,,抢红包极速提醒-msg插屏-ad100,标准,否,100.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads50,,抢红包极速提醒-msg插屏-ad50,标准,否,50.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads25,,抢红包极速提醒-msg插屏-ad25,标准,否,25.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,adsbase,,抢红包极速提醒-msg插屏-adbase,标准,否,,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,adsbid,,抢红包极速提醒-msg插屏-adbidding,客户端竞价,否,,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,2.0,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,adsbid50,,抢红包极速提醒-msg插屏-adbidding50,客户端竞价,否,,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,2.0,,,plaque_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsnew2000,,抢红包极速提醒-splash-new-2000,标准,否,2000.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew1500,,抢红包极速提醒-splash-new-1500,标准,否,1500.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew1000,,抢红包极速提醒-splash-new-1000,标准,否,1000.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew800,,抢红包极速提醒-splash-new-800,标准,否,800.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew600,,抢红包极速提醒-splash-new-600,标准,否,600.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew400,,抢红包极速提醒-splash-new-400,标准,否,400.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew350,,抢红包极速提醒-splash-new-350,标准,否,350.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew300,,抢红包极速提醒-splash-new-300,标准,否,300.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew250,,抢红包极速提醒-splash-new-250,标准,否,250.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew200,,抢红包极速提醒-splash-new-200,标准,否,200.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew150,,抢红包极速提醒-splash-new-150,标准,否,150.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew100,,抢红包极速提醒-splash-new-100,标准,否,100.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew75,,抢红包极速提醒-splash-new-75,标准,否,75.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew50,,抢红包极速提醒-splash-new-50,标准,否,50.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnew25,,抢红包极速提醒-splash-new-ad25,标准,否,25.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnewbase,,抢红包极速提醒-splash-new-adbase,标准,否,,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnewbid100,,抢红包极速提醒-splash-new-adbidding100,客户端竞价,否,,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnewbid50,,抢红包极速提醒-splash-new-adbidding50,客户端竞价,否,,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsnewbid,,抢红包极速提醒-splash-new-adbidding,客户端竞价,否,,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new
42911.0,csj,开屏,开屏-splash,adsplaq2000,,抢红包极速提醒-splash-plaq-2000,标准,否,2000.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq1500,,抢红包极速提醒-splash-plaq-1500,标准,否,1500.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq1000,,抢红包极速提醒-splash-plaq-1000,标准,否,1000.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq800,,抢红包极速提醒-splash-plaq-800,标准,否,800.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq600,,抢红包极速提醒-splash-plaq-600,标准,否,600.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq400,,抢红包极速提醒-splash-plaq-400,标准,否,400.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq350,,抢红包极速提醒-splash-plaq-350,标准,否,350.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq300,,抢红包极速提醒-splash-plaq-300,标准,否,300.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq250,,抢红包极速提醒-splash-plaq-250,标准,否,250.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq200,,抢红包极速提醒-splash-plaq-200,标准,否,200.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq150,,抢红包极速提醒-splash-plaq-150,标准,否,150.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq100,,抢红包极速提醒-splash-plaq-100,标准,否,100.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq75,,抢红包极速提醒-splash-plaq-75,标准,否,75.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaq25,,抢红包极速提醒-splash-plaq-25,标准,否,25.0,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaqbid50,,抢红包极速提醒-splash-plaq-adbidding50,客户端竞价,否,,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,开屏,开屏-splash,adsplaqbid,,抢红包极速提醒-splash-plaq-adbidding,客户端竞价,否,,穿山甲,5757921.0,开屏,非原生,,,,,,1.0,1.0,,,,,,,,splash_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,信息流-msg,adsmsg100,,抢红包极速提醒-msg-ad100,标准,否,100.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3]",,3.0,,,,,,,,,,,,msg_waterfall_ecpm_yes
42911.0,csj,信息流自渲染,信息流-msg,adsmsg50,,抢红包极速提醒-msg-ad50,标准,否,50.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3]",,3.0,,,,,,,,,,,,msg_waterfall_ecpm_yes
42911.0,csj,信息流自渲染,信息流-msg,adsmsg25,,抢红包极速提醒-msg-ad25,标准,否,25.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3]",,3.0,,,,,,,,,,,,msg_waterfall_ecpm_yes
42911.0,csj,信息流自渲染,信息流-msg,adsmsgbase,,抢红包极速提醒-msg-adbase,标准,否,,穿山甲,5757921.0,信息流,自渲染,"[1,2,3]",,3.0,,,,,,,,,,,,msg_waterfall_ecpm_yes
42911.0,csj,信息流自渲染,信息流-msg,adsmsgbid,,抢红包极速提醒-msg-adbidding,客户端竞价,否,,穿山甲,5757921.0,信息流,自渲染,"[1,2,3]",,3.0,,,,,,,,,2.0,,,msg_waterfall_ecpm_yes
42911.0,csj,信息流自渲染,信息流-msg,adsmsgbid50,,抢红包极速提醒-msg-adbidding50,客户端竞价,否,,穿山甲,5757921.0,信息流,自渲染,"[1,2,3]",,3.0,,,,,,,,,2.0,,,msg_waterfall_ecpm_yes
42911.0,csj,插屏视频,插屏-plaque,adsbponly500,,抢红包极速提醒-halfplaque-500,标准,否,500.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponly350,,抢红包极速提醒-halfplaque-350,标准,否,350.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponly400,,抢红包极速提醒-halfplaque-400,标准,否,400.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponly300,,抢红包极速提醒-halfplaque-300,标准,否,300.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponly250,,抢红包极速提醒-halfplaque-250,标准,否,250.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponly200,,抢红包极速提醒-halfplaque-200,标准,否,200.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponly150,,抢红包极速提醒-halfplaque-150,标准,否,150.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponly100,,抢红包极速提醒-halfplaque-100,标准,否,100.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponly50,,抢红包极速提醒-halfplaque-50,标准,否,50.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponly25,,抢红包极速提醒-halfplaque-25,标准,否,25.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponlybase,,抢红包极速提醒-halfplaque-base,标准,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponlybid,,抢红包极速提醒-halfplaque-adbidding,客户端竞价,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
42911.0,csj,插屏视频,插屏-plaque,adsbponlybid50,,抢红包极速提醒-halfplaque-adbidding50,客户端竞价,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,1.0,1.0,plaque_waterfall_halfplaque_only
